bank,kredit_id,oy,mijoz_turi,tarmoq,summa,stavka_foiz,muddat_oy,tasnif
Ipoteka Bank,IPO001484,2026-01,jismoniy,qishloq_xoj,24140651,23.53,36,standart
Ipoteka Bank,IPO001485,2026-02,yuridik,sanoat,5935956813,31.98,36,standart
Ipoteka Bank,IPO001486,2025-12,jismoniy,qurilish,382745943,24.42,18,standart
Ipoteka Bank,IPO001487,2026-03,jismoniy,xizmat,620308252,22.05,6,standart
Ipoteka Bank,IPO001488,2026-01,yuridik,qurilish,2455484,14.17,60,standart
Ipoteka Bank,IPO001489,2026-02,jismoniy,sanoat,549551131,16.47,36,standart
Ipoteka Bank,IPO001490,2026-01,jismoniy,sanoat,1456589273,24.47,18,standart
Ipoteka Bank,IPO001491,2025-11,jismoniy,xizmat,115924700,15.19,12,shubhali
Ipoteka Bank,IPO001492,2025-12,jismoniy,qishloq_xoj,24037522,31.86,84,standart
Ipoteka Bank,IPO001493,2026-01,yuridik,sanoat,17851146,17.92,36,standart
Ipoteka Bank,IPO001494,2025-12,yuridik,qishloq_xoj,1210263833,27.81,6,standart
Ipoteka Bank,IPO001495,2025-10,jismoniy,qishloq_xoj,75089190,21.29,60,standart
Ipoteka Bank,IPO001496,2025-10,yuridik,sanoat,61919167,28.45,24,standart
Ipoteka Bank,IPO001497,2026-03,yuridik,qishloq_xoj,148860917,30.54,24,standart
Ipoteka Bank,IPO001498,2025-12,yuridik,savdo,153245042,23.48,18,standart
Ipoteka Bank,IPO001499,2025-10,jismoniy,qishloq_xoj,20431244,30.87,84,standart
Ipoteka Bank,IPO001500,2026-02,jismoniy,xizmat,3893838325,20.79,36,standart
Ipoteka Bank,IPO001501,2025-10,jismoniy,xizmat,775839130,20.1,84,standart
Ipoteka Bank,IPO001502,2025-12,yuridik,xizmat,215082884,23.06,60,standart
Ipoteka Bank,IPO001503,2026-02,yuridik,qishloq_xoj,571954850,23.86,84,standart
Ipoteka Bank,IPO001504,2026-03,yuridik,sanoat,3639057,25.84,6,standart
Ipoteka Bank,IPO001505,2026-01,jismoniy,sanoat,1288191463,25.27,84,standart
Ipoteka Bank,IPO001506,2026-03,jismoniy,qishloq_xoj,95309769,26.77,12,standart
Ipoteka Bank,IPO001507,2026-02,yuridik,sanoat,445004760,26.93,60,standart
Ipoteka Bank,IPO001508,2026-01,jismoniy,savdo,73599644,24.06,84,standart
Ipoteka Bank,IPO001509,2025-12,yuridik,sanoat,122570335,31.02,12,standart
Ipoteka Bank,IPO001510,2025-10,yuridik,xizmat,2313062,30.87,18,standart
Ipoteka Bank,IPO001511,2025-10,jismoniy,qishloq_xoj,9607778676,28.5,18,standart
Ipoteka Bank,IPO001512,2026-03,yuridik,xizmat,5344615,16.15,24,standart
Ipoteka Bank,IPO001513,2026-02,yuridik,sanoat,7440180,16.82,6,standart
Ipoteka Bank,IPO001514,2026-03,yuridik,qurilish,6412401473,18.18,6,umidsiz
Ipoteka Bank,IPO001515,2026-02,jismoniy,qishloq_xoj,9304938818,33.15,6,standart
Ipoteka Bank,IPO001516,2025-10,yuridik,qishloq_xoj,873939075,25.89,84,standart
Ipoteka Bank,IPO001517,2025-12,yuridik,xizmat,14559219,22.17,6,standart
Ipoteka Bank,IPO001518,2026-01,jismoniy,qishloq_xoj,1372839675,31.37,6,standart
Ipoteka Bank,IPO001519,2026-01,jismoniy,savdo,8186273,30.1,18,standart
Ipoteka Bank,IPO001520,2025-12,yuridik,qurilish,717625327,14.36,60,standart
Ipoteka Bank,IPO001521,2026-01,jismoniy,qishloq_xoj,266687746,14.74,6,standart
Ipoteka Bank,IPO001522,2025-10,yuridik,qishloq_xoj,255176974,14.19,36,standart
Ipoteka Bank,IPO001523,2026-02,yuridik,savdo,60130418,25.29,18,standart
Ipoteka Bank,IPO001524,2026-02,jismoniy,qurilish,2889732746,32.32,6,standartdan_past
Ipoteka Bank,IPO001525,2025-10,yuridik,sanoat,9492578,14.54,6,standart
Ipoteka Bank,IPO001526,2025-10,jismoniy,qurilish,631277277,22.15,36,umidsiz
Ipoteka Bank,IPO001527,2025-10,jismoniy,savdo,99031985,28.18,12,standart
Ipoteka Bank,IPO001528,2026-03,jismoniy,sanoat,3842633,32.42,18,standart
Ipoteka Bank,IPO001529,2025-10,yuridik,sanoat,60030436,17.33,12,standart
Ipoteka Bank,IPO001530,2026-03,jismoniy,qishloq_xoj,158396431,16.27,12,standart
Ipoteka Bank,IPO001531,2026-01,jismoniy,qurilish,261689734,28.04,60,standartdan_past
Ipoteka Bank,IPO001532,2025-11,jismoniy,xizmat,5714597871,27.28,6,standart
Ipoteka Bank,IPO001533,2026-02,jismoniy,qishloq_xoj,58034412,26.99,24,standart
Ipoteka Bank,IPO001534,2026-03,jismoniy,qurilish,4060594,18.9,60,standart
Ipoteka Bank,IPO001535,2026-01,yuridik,qishloq_xoj,563424871,20.2,18,standart
Ipoteka Bank,IPO001536,2025-12,jismoniy,xizmat,49663088,23.44,24,standart
Ipoteka Bank,IPO001537,2025-12,jismoniy,qishloq_xoj,21877013,30.47,18,shubhali
Ipoteka Bank,IPO001538,2025-11,jismoniy,savdo,2447305824,19.12,6,standart
Ipoteka Bank,IPO001539,2025-10,yuridik,savdo,2900506,33.99,18,standartdan_past
Ipoteka Bank,IPO001540,2026-02,yuridik,xizmat,6411514,30.13,84,standart
Ipoteka Bank,IPO001541,2025-12,yuridik,sanoat,4479502,25.32,24,standart
Ipoteka Bank,IPO001542,2026-01,yuridik,sanoat,6749893,32.68,24,standart
Ipoteka Bank,IPO001543,2025-12,jismoniy,qishloq_xoj,2075303879,22.16,60,shubhali
Ipoteka Bank,IPO001544,2026-02,yuridik,qishloq_xoj,1143496,25.62,18,standart
Ipoteka Bank,IPO001545,2025-10,yuridik,qishloq_xoj,610234645,25.58,12,standart
Ipoteka Bank,IPO001546,2025-12,yuridik,xizmat,353579105,25.71,24,standart
Ipoteka Bank,IPO001547,2025-10,jismoniy,savdo,5494080758,19.52,6,standart
Ipoteka Bank,IPO001548,2025-10,jismoniy,qurilish,1259020636,28.67,84,standart
Ipoteka Bank,IPO001549,2026-03,jismoniy,qishloq_xoj,1599636,18.22,84,standart
Ipoteka Bank,IPO001550,2025-12,yuridik,qishloq_xoj,348394272,26.54,84,standartdan_past
Ipoteka Bank,IPO001551,2026-01,jismoniy,sanoat,30647880,31.74,24,standart
Ipoteka Bank,IPO001552,2026-01,jismoniy,sanoat,214458031,25.97,12,standart
Ipoteka Bank,IPO001553,2026-02,jismoniy,sanoat,19345593,33.18,60,standart
Ipoteka Bank,IPO001554,2025-12,jismoniy,qishloq_xoj,166545326,32.27,12,standart
Ipoteka Bank,IPO001555,2026-02,yuridik,xizmat,1234082390,27.33,84,standart
Ipoteka Bank,IPO001556,2025-10,yuridik,sanoat,98200327,16.23,36,standart
Ipoteka Bank,IPO001557,2026-02,jismoniy,savdo,3484739,28.43,18,shubhali
Ipoteka Bank,IPO001558,2025-10,jismoniy,qurilish,15448144,25.94,36,standart
Ipoteka Bank,IPO001559,2026-01,yuridik,qishloq_xoj,13824103,17.26,36,standart
Ipoteka Bank,IPO001560,2025-10,yuridik,savdo,3916048,23.86,60,standart
Ipoteka Bank,IPO001561,2026-03,jismoniy,xizmat,7987752197,17.31,6,standart
Ipoteka Bank,IPO001562,2025-11,jismoniy,xizmat,9764525,23.85,24,standart
Ipoteka Bank,IPO001563,2025-10,yuridik,qishloq_xoj,3095673900,25.72,12,standart
Ipoteka Bank,IPO001564,2025-11,yuridik,xizmat,1500534403,19.17,60,standart
Ipoteka Bank,IPO001565,2026-03,yuridik,savdo,1137391,28.43,84,standart
Ipoteka Bank,IPO001566,2026-02,jismoniy,qishloq_xoj,1536987,23.24,24,standart
Ipoteka Bank,IPO001567,2026-01,yuridik,savdo,1320983513,17.49,60,standart
Ipoteka Bank,IPO001568,2025-11,yuridik,qishloq_xoj,116195141,23.79,6,standart
Ipoteka Bank,IPO001569,2026-03,yuridik,xizmat,7470894797,23.52,18,standart
Ipoteka Bank,IPO001570,2026-03,jismoniy,qishloq_xoj,1842340002,28.84,36,standart
Ipoteka Bank,IPO001571,2026-02,jismoniy,savdo,1050889607,24.5,84,shubhali
Ipoteka Bank,IPO001572,2025-11,yuridik,sanoat,520923520,17.71,18,standart
Ipoteka Bank,IPO001573,2026-03,jismoniy,savdo,105700964,23.72,60,standart
Ipoteka Bank,IPO001574,2025-10,jismoniy,xizmat,3003526,25.43,60,standart
Ipoteka Bank,IPO001575,2026-03,jismoniy,savdo,82578145,16.83,36,standart
Ipoteka Bank,IPO001576,2025-11,jismoniy,qurilish,2287245067,23.2,60,standart
Ipoteka Bank,IPO001577,2026-01,jismoniy,sanoat,6301701,21.79,6,shubhali
Ipoteka Bank,IPO001578,2026-03,jismoniy,savdo,21970322,23.65,6,standart
Ipoteka Bank,IPO001579,2025-11,jismoniy,qurilish,183838724,31.16,18,standart
Ipoteka Bank,IPO001580,2025-11,yuridik,qurilish,2399119,25.96,84,standart
Ipoteka Bank,IPO001581,2025-10,jismoniy,savdo,8707981,33.21,12,standart
Ipoteka Bank,IPO001582,2026-03,yuridik,savdo,43961632,32.2,18,standart
Ipoteka Bank,IPO001583,2026-01,jismoniy,savdo,352730775,32.84,24,standart
Ipoteka Bank,IPO001584,2026-02,jismoniy,sanoat,350583753,24.19,84,standart
Ipoteka Bank,IPO001585,2026-01,jismoniy,savdo,301834316,14.16,84,standart
Ipoteka Bank,IPO001586,2026-01,yuridik,xizmat,100571005,27.48,12,standart
Ipoteka Bank,IPO001587,2026-02,jismoniy,qishloq_xoj,2677505,23.78,36,standart
Ipoteka Bank,IPO001588,2026-02,jismoniy,xizmat,1722142,28.91,60,standartdan_past
Ipoteka Bank,IPO001589,2025-12,yuridik,qurilish,5607239,22.96,84,standart
Ipoteka Bank,IPO001590,2025-12,yuridik,sanoat,6115807,18.13,36,standart
Ipoteka Bank,IPO001591,2025-12,jismoniy,savdo,68254297,31.87,36,standart
Ipoteka Bank,IPO001592,2026-01,jismoniy,qishloq_xoj,397093938,21.86,84,standart
Ipoteka Bank,IPO001593,2026-01,yuridik,savdo,3245847,17.97,18,standart
Ipoteka Bank,IPO001594,2026-01,yuridik,savdo,272120679,21.31,60,standart
Ipoteka Bank,IPO001595,2026-02,jismoniy,xizmat,516047221,24.77,18,standart
Ipoteka Bank,IPO001596,2025-11,yuridik,sanoat,9856055259,18.3,84,standart
Ipoteka Bank,IPO001597,2026-01,yuridik,xizmat,3491676,27.74,60,standart
Ipoteka Bank,IPO001598,2025-10,jismoniy,savdo,1722319664,33.46,60,standart
Ipoteka Bank,IPO001599,2025-11,yuridik,qishloq_xoj,4066938,31.23,36,standart
Ipoteka Bank,IPO001600,2025-11,yuridik,xizmat,131999830,26.13,36,standart
Ipoteka Bank,IPO001601,2025-11,jismoniy,qishloq_xoj,868516887,24.1,18,standart
Ipoteka Bank,IPO001602,2026-01,yuridik,sanoat,161602998,31.16,84,standart
Ipoteka Bank,IPO001603,2026-03,jismoniy,sanoat,4299253,23.02,12,standartdan_past
Ipoteka Bank,IPO001604,2025-10,yuridik,qurilish,25894947,28.42,12,standart
Ipoteka Bank,IPO001605,2026-02,yuridik,qishloq_xoj,1106154275,33.5,36,standartdan_past
Ipoteka Bank,IPO001606,2025-12,yuridik,qishloq_xoj,182730832,16.27,60,standart
Ipoteka Bank,IPO001607,2026-01,jismoniy,qurilish,29707849,29.88,12,standart
Ipoteka Bank,IPO001608,2025-11,jismoniy,savdo,358166727,32.33,84,standart
Ipoteka Bank,IPO001609,2026-03,jismoniy,sanoat,26142565,16.1,12,standart
Ipoteka Bank,IPO001610,2025-12,yuridik,qishloq_xoj,113069698,19.8,18,standart
Ipoteka Bank,IPO001611,2026-03,yuridik,sanoat,5826797220,27.22,6,standart
Ipoteka Bank,IPO001612,2025-10,jismoniy,qishloq_xoj,8948164,32.63,60,standart
Ipoteka Bank,IPO001613,2026-02,jismoniy,sanoat,83714730,28.42,84,standartdan_past
Ipoteka Bank,IPO001614,2025-10,jismoniy,qishloq_xoj,8121121,27.58,18,standart
Ipoteka Bank,IPO001615,2026-01,jismoniy,xizmat,3016415477,24.56,6,standart
Ipoteka Bank,IPO001616,2026-01,jismoniy,qishloq_xoj,356720619,16.51,12,standartdan_past
Ipoteka Bank,IPO001617,2026-01,jismoniy,qishloq_xoj,30007331,33.21,12,standartdan_past
Ipoteka Bank,IPO001618,2025-11,jismoniy,qurilish,53776933,28.36,84,standart
Ipoteka Bank,IPO001619,2025-11,jismoniy,sanoat,99896451,18.71,36,standart
Ipoteka Bank,IPO001620,2025-12,jismoniy,sanoat,3504408017,33.22,36,standart
Ipoteka Bank,IPO001621,2026-01,jismoniy,qishloq_xoj,1858845013,32.22,18,shubhali
Ipoteka Bank,IPO001622,2025-12,jismoniy,qishloq_xoj,13645044,28.62,84,standartdan_past
Ipoteka Bank,IPO001623,2025-12,jismoniy,savdo,74329208,15.36,6,standartdan_past
Ipoteka Bank,IPO001624,2026-02,yuridik,sanoat,3350370313,22.35,18,standart
Ipoteka Bank,IPO001625,2025-12,jismoniy,sanoat,279091119,16.87,12,standart
Ipoteka Bank,IPO001626,2025-11,jismoniy,qishloq_xoj,10006713,31.68,84,standart
Ipoteka Bank,IPO001627,2026-03,yuridik,xizmat,551053033,25.8,60,standart
Ipoteka Bank,IPO001628,2025-10,jismoniy,xizmat,1678589,15.96,36,standart
Ipoteka Bank,IPO001629,2026-01,yuridik,qurilish,629310973,18.4,24,standart
Ipoteka Bank,IPO001630,2025-10,jismoniy,qurilish,3922621358,27.82,12,standart
Ipoteka Bank,IPO001631,2026-02,yuridik,qurilish,9059110,24.68,24,standart
Ipoteka Bank,IPO001632,2026-02,yuridik,sanoat,80873268,29.78,12,standart
Ipoteka Bank,IPO001633,2026-03,yuridik,xizmat,230572152,22.27,12,standart
Ipoteka Bank,IPO001634,2026-03,yuridik,sanoat,6218005803,27.86,12,standart
Ipoteka Bank,IPO001635,2026-01,jismoniy,sanoat,13213848,28.66,84,standart
Ipoteka Bank,IPO001636,2026-03,yuridik,sanoat,2941977,14.02,6,standart
Ipoteka Bank,IPO001637,2026-01,jismoniy,xizmat,214184492,30.53,36,standart
Ipoteka Bank,IPO001638,2026-01,yuridik,sanoat,160814374,15.34,60,standart
Ipoteka Bank,IPO001639,2026-02,jismoniy,qishloq_xoj,106494700,31.94,60,standart
Ipoteka Bank,IPO001640,2025-12,yuridik,savdo,4726120804,25.33,12,standart
Ipoteka Bank,IPO001641,2025-11,yuridik,savdo,11794353,29.14,36,standart
Ipoteka Bank,IPO001642,2026-01,jismoniy,qishloq_xoj,9074372413,21.99,24,standart
Ipoteka Bank,IPO001643,2026-01,jismoniy,qurilish,3201418,30.12,6,standart
Ipoteka Bank,IPO001644,2026-01,jismoniy,xizmat,215027656,21.87,36,shubhali
Ipoteka Bank,IPO001645,2025-10,jismoniy,qurilish,21855258,24.16,12,standart
Ipoteka Bank,IPO001646,2026-01,yuridik,xizmat,28123033,22.29,36,standart
Ipoteka Bank,IPO001647,2025-11,yuridik,qurilish,2347104,14.61,60,standart
Ipoteka Bank,IPO001648,2026-03,jismoniy,qishloq_xoj,15676881,14.67,24,standart
Ipoteka Bank,IPO001649,2025-11,jismoniy,sanoat,504030730,23.51,6,standart
Ipoteka Bank,IPO001650,2026-03,jismoniy,sanoat,3833362,28.94,36,standart
Ipoteka Bank,IPO001651,2026-01,jismoniy,sanoat,2309962153,32.64,24,standart
Ipoteka Bank,IPO001652,2025-12,yuridik,xizmat,1827715711,17.32,24,standartdan_past
Ipoteka Bank,IPO001653,2026-02,jismoniy,qishloq_xoj,2226170,20.72,18,shubhali
Ipoteka Bank,IPO001654,2026-01,yuridik,qurilish,135018120,25.56,18,standart
Ipoteka Bank,IPO001655,2026-03,yuridik,qurilish,636864704,25.61,12,standart
Ipoteka Bank,IPO001656,2026-03,jismoniy,savdo,2435424,21.09,18,standart
Ipoteka Bank,IPO001657,2025-10,jismoniy,sanoat,800417028,25.89,18,standart
Ipoteka Bank,IPO001658,2026-03,yuridik,qurilish,26803826,16.01,24,standart
Ipoteka Bank,IPO001659,2025-10,yuridik,sanoat,2002122080,31.07,84,standart
Ipoteka Bank,IPO001660,2026-01,jismoniy,xizmat,3691780,18.86,24,standart
Ipoteka Bank,IPO001661,2025-11,yuridik,sanoat,65104332,29.56,6,standart
Ipoteka Bank,IPO001662,2026-01,jismoniy,sanoat,9955313,26.71,36,standart
Ipoteka Bank,IPO001663,2026-03,jismoniy,sanoat,55450094,29.63,24,standart
Ipoteka Bank,IPO001664,2026-02,yuridik,xizmat,249584664,30.99,12,standart
Ipoteka Bank,IPO001665,2025-11,jismoniy,qurilish,782162087,32.26,84,standart
Ipoteka Bank,IPO001666,2026-03,jismoniy,xizmat,116028368,25.21,18,standart
Ipoteka Bank,IPO001667,2025-11,jismoniy,savdo,1054566338,14.74,12,standart
Ipoteka Bank,IPO001668,2025-12,yuridik,xizmat,67403749,24.27,36,standartdan_past
Ipoteka Bank,IPO001669,2026-03,yuridik,xizmat,31479959,17.14,18,standart
Ipoteka Bank,IPO001670,2026-01,jismoniy,qishloq_xoj,8910402,22.61,24,standart
Ipoteka Bank,IPO001671,2025-10,jismoniy,qurilish,652792857,28.5,36,standart
Ipoteka Bank,IPO001672,2026-02,yuridik,savdo,12563983,24.71,60,standart
Ipoteka Bank,IPO001673,2026-03,yuridik,qurilish,975888712,27.08,6,standart
Ipoteka Bank,IPO001674,2026-01,jismoniy,qurilish,10389981,31.61,60,standart
Ipoteka Bank,IPO001675,2025-11,yuridik,qishloq_xoj,4585298557,20.9,36,standart
Ipoteka Bank,IPO001676,2026-02,yuridik,xizmat,42509549,16.22,84,standart
Ipoteka Bank,IPO001677,2025-12,yuridik,xizmat,107581244,31.39,18,standart
Ipoteka Bank,IPO001678,2026-01,jismoniy,xizmat,6108087233,15.17,36,standart
Ipoteka Bank,IPO001679,2025-11,jismoniy,savdo,32273801,17.19,12,standart
Ipoteka Bank,IPO001680,2025-12,jismoniy,savdo,618142095,33.53,6,standart
Ipoteka Bank,IPO001681,2026-02,yuridik,qurilish,1211425,26.66,36,standartdan_past
Ipoteka Bank,IPO001682,2025-11,yuridik,qurilish,1581697,17.04,36,standart
Ipoteka Bank,IPO001683,2026-01,yuridik,savdo,587953866,27.93,12,standart
Ipoteka Bank,IPO001684,2026-01,jismoniy,sanoat,29724628,20.32,60,umidsiz
Ipoteka Bank,IPO001685,2026-02,jismoniy,qishloq_xoj,15556031,31.9,18,standart
Ipoteka Bank,IPO001686,2025-10,jismoniy,qishloq_xoj,4772917212,24.02,36,standart
Ipoteka Bank,IPO001687,2026-03,yuridik,qishloq_xoj,22465225,32.8,6,standart
Ipoteka Bank,IPO001688,2026-01,jismoniy,qishloq_xoj,82989947,27.54,24,standart
Ipoteka Bank,IPO001689,2026-03,jismoniy,qurilish,340297443,33.91,18,standart
Ipoteka Bank,IPO001690,2025-12,jismoniy,qurilish,1758486203,16.42,60,standart
Ipoteka Bank,IPO001691,2026-01,jismoniy,sanoat,10952799,18.27,60,standart
Ipoteka Bank,IPO001692,2026-03,yuridik,xizmat,82456576,30.42,36,standartdan_past
Ipoteka Bank,IPO001693,2025-10,yuridik,sanoat,1142686403,28.32,12,standart
Ipoteka Bank,IPO001694,2026-02,jismoniy,qishloq_xoj,133799634,16.75,12,standart
Ipoteka Bank,IPO001695,2026-02,yuridik,qishloq_xoj,45977090,20.4,24,standart
Ipoteka Bank,IPO001696,2026-02,yuridik,qishloq_xoj,791435197,27.36,18,standart
Ipoteka Bank,IPO001697,2025-11,yuridik,savdo,7148794691,29.29,6,standart
Ipoteka Bank,IPO001698,2026-02,jismoniy,savdo,3164001,32.19,18,standart
Ipoteka Bank,IPO001699,2026-02,yuridik,xizmat,304738354,16.03,24,standart
Ipoteka Bank,IPO001700,2026-01,jismoniy,sanoat,67565249,21.09,12,standart
Ipoteka Bank,IPO001701,2026-03,jismoniy,sanoat,641124111,21.23,18,standartdan_past
Ipoteka Bank,IPO001702,2026-03,jismoniy,qishloq_xoj,1490494820,20.21,60,standart
Ipoteka Bank,IPO001703,2026-01,yuridik,xizmat,4204409,21.44,24,standart
Ipoteka Bank,IPO001704,2025-12,yuridik,sanoat,118566284,26.62,12,standart
Ipoteka Bank,IPO001705,2026-01,jismoniy,savdo,508781067,29.69,84,standart
Ipoteka Bank,IPO001706,2026-02,yuridik,qurilish,238401585,33.1,60,standart
Ipoteka Bank,IPO001707,2026-01,yuridik,qishloq_xoj,553955789,31.33,60,standart
Ipoteka Bank,IPO001708,2026-01,yuridik,qurilish,12009883,16.08,6,standart
Ipoteka Bank,IPO001709,2026-02,jismoniy,qurilish,170735239,19.65,84,standart
Ipoteka Bank,IPO001710,2025-10,jismoniy,qishloq_xoj,192092387,31.45,12,standart
Ipoteka Bank,IPO001711,2025-12,yuridik,qurilish,175455589,17.98,12,standart
Ipoteka Bank,IPO001712,2026-03,yuridik,savdo,8272628683,17.18,6,standart
Ipoteka Bank,IPO001713,2025-11,jismoniy,xizmat,12625651,18.18,12,standart
Ipoteka Bank,IPO001714,2025-12,jismoniy,qishloq_xoj,433872902,22.67,6,standart
Ipoteka Bank,IPO001715,2026-01,yuridik,xizmat,6774377,24.0,12,standart
Ipoteka Bank,IPO001716,2026-01,jismoniy,qishloq_xoj,34171091,24.41,60,standart
Ipoteka Bank,IPO001717,2025-11,jismoniy,qishloq_xoj,1597320,16.76,84,standartdan_past
Ipoteka Bank,IPO001718,2025-10,yuridik,xizmat,3219965,24.7,12,umidsiz
Ipoteka Bank,IPO001719,2025-12,jismoniy,qishloq_xoj,127334450,15.23,18,standart
Ipoteka Bank,IPO001720,2026-02,jismoniy,qishloq_xoj,4729220,24.64,18,standart
Ipoteka Bank,IPO001721,2026-01,yuridik,qishloq_xoj,152212628,30.92,24,standart
Ipoteka Bank,IPO001722,2025-11,jismoniy,qishloq_xoj,599202484,33.95,6,standart
Ipoteka Bank,IPO001723,2026-03,jismoniy,sanoat,98629463,26.22,24,standart
Ipoteka Bank,IPO001724,2025-11,yuridik,qurilish,17136560,29.24,60,shubhali
Ipoteka Bank,IPO001725,2026-03,jismoniy,sanoat,1072432236,21.0,24,umidsiz
Ipoteka Bank,IPO001726,2025-11,yuridik,qishloq_xoj,652046195,19.67,18,standart
Ipoteka Bank,IPO001727,2025-12,yuridik,xizmat,126447017,16.4,36,standart
Ipoteka Bank,IPO001728,2026-02,yuridik,qurilish,3528891,24.68,60,umidsiz
Ipoteka Bank,IPO001729,2026-01,jismoniy,sanoat,3812418,32.84,18,standart
Ipoteka Bank,IPO001730,2026-02,yuridik,qurilish,2107713101,30.77,36,standart
Ipoteka Bank,IPO001731,2026-02,yuridik,savdo,119331234,31.98,18,standart
Ipoteka Bank,IPO001732,2026-03,yuridik,qurilish,1999069,16.95,84,standart
Ipoteka Bank,IPO001733,2025-11,yuridik,qurilish,12200503,31.89,36,standart
Ipoteka Bank,IPO001734,2026-02,yuridik,qurilish,24277277,22.17,6,standart
Ipoteka Bank,IPO001735,2026-02,yuridik,sanoat,19757219,32.95,18,standart
Ipoteka Bank,IPO001736,2025-10,jismoniy,sanoat,14302842,24.79,84,standart
Ipoteka Bank,IPO001737,2026-03,jismoniy,sanoat,37361110,30.45,36,standart
Ipoteka Bank,IPO001738,2025-11,jismoniy,savdo,583520881,31.84,24,standart
Ipoteka Bank,IPO001739,2026-01,jismoniy,qurilish,14595767,16.35,60,standart
Ipoteka Bank,IPO001740,2025-10,yuridik,qishloq_xoj,3048429,21.92,84,standart
Ipoteka Bank,IPO001741,2026-01,yuridik,xizmat,4970921,33.86,6,standart
Ipoteka Bank,IPO001742,2025-12,jismoniy,savdo,89825045,17.9,60,standart
Ipoteka Bank,IPO001743,2025-10,jismoniy,savdo,807678809,18.47,84,standart
Ipoteka Bank,IPO001744,2026-02,jismoniy,xizmat,2945843,19.13,60,standart
Ipoteka Bank,IPO001745,2025-10,yuridik,qishloq_xoj,3913182727,30.48,84,standart
Ipoteka Bank,IPO001746,2026-03,jismoniy,savdo,310474334,20.73,24,standart
Ipoteka Bank,IPO001747,2025-10,jismoniy,qishloq_xoj,730525336,17.67,84,standart
Ipoteka Bank,IPO001748,2025-12,yuridik,sanoat,31538250,31.34,60,standart
Ipoteka Bank,IPO001749,2026-03,yuridik,savdo,1281892,15.79,24,standart
Ipoteka Bank,IPO001750,2026-03,jismoniy,qurilish,14644236,15.06,24,standart
Ipoteka Bank,IPO001751,2025-12,jismoniy,xizmat,112559208,15.22,18,standart
Ipoteka Bank,IPO001752,2026-03,yuridik,qurilish,537449778,22.95,12,standart
Ipoteka Bank,IPO001753,2025-12,yuridik,qurilish,5326880,22.45,24,standart
Ipoteka Bank,IPO001754,2025-12,yuridik,savdo,771953653,15.63,36,standart
Ipoteka Bank,IPO001755,2025-12,yuridik,xizmat,61570050,31.57,84,standartdan_past
Ipoteka Bank,IPO001756,2025-10,jismoniy,savdo,1206419253,32.7,36,standart
Ipoteka Bank,IPO001757,2026-03,yuridik,xizmat,8407822747,31.94,84,standart
Ipoteka Bank,IPO001758,2026-03,jismoniy,qishloq_xoj,62424745,25.41,36,standart
Ipoteka Bank,IPO001759,2025-10,yuridik,qishloq_xoj,23643481,17.32,18,shubhali
Ipoteka Bank,IPO001760,2026-02,yuridik,savdo,1629617335,30.66,18,standart
Ipoteka Bank,IPO001761,2025-11,jismoniy,sanoat,33758276,30.26,24,standart
Ipoteka Bank,IPO001762,2025-12,yuridik,savdo,834922834,27.97,6,standart
Ipoteka Bank,IPO001763,2025-12,yuridik,savdo,4210228,25.86,84,standartdan_past
Ipoteka Bank,IPO001764,2026-01,jismoniy,xizmat,2029646,28.59,84,standart
Ipoteka Bank,IPO001765,2025-10,yuridik,savdo,434402869,31.02,60,standartdan_past
Ipoteka Bank,IPO001766,2025-12,jismoniy,sanoat,6275041,17.33,36,standart
